Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	groups	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE36237_HippVeh_TG_3	Dentate granule cells	-1.59275798965957	0.654220540266444	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE36237	NA	Amyloid transgenic models
GSE36237_HippVeh_TG_4	Dentate granule cells	0.0402118118855375	0.760275597992782	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE36237	NA	Amyloid transgenic models
GSE36237_HippVeh_TG_5	Dentate granule cells	-1.17741062203582	0.681195741527448	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE36237	NA	Amyloid transgenic models
GSE36237_HippVeh_TG_6	Dentate granule cells	-1.52154761356839	0.658845378117039	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE36237	NA	Amyloid transgenic models
GSE36237_HippVeh_TG_7	Dentate granule cells	-0.274128331056974	0.739860424378469	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE36237	NA	Amyloid transgenic models
GSE36237_HippVeh_TG_8	Dentate granule cells	-1.01650040684388	0.691646236169046	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE36237	NA	Amyloid transgenic models
GSE48622_WT_rep1	Dentate granule cells	0.352891344659251	0.780582921414675	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_WT_rep2	Dentate granule cells	1.59416562221511	0.8611988734279	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_WT_rep3	Dentate granule cells	0.554198968943764	0.793657071159542	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_WT_rep4	Dentate granule cells	0.120788200484141	0.765508722044506	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep1	Dentate granule cells	-0.698865332909101	0.712275402777141	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep2	Dentate granule cells	-0.217373867523872	0.743546406752752	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep3	Dentate granule cells	0.563044307368047	0.79423154159758	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep4	Dentate granule cells	0.0033147273453881	0.757879275398735	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep1	Dentate granule cells	-0.773573787459968	0.70742337829234	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep2	Dentate granule cells	-0.445042056261896	0.72876024054428	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep3	Dentate granule cells	-1.28439455038003	0.674247550149016	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep4	Dentate granule cells	-0.0938023503998412	0.751571897713773	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep1	Dentate granule cells	-0.97543822779025	0.694313065504028	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep2	Dentate granule cells	-0.0510425595849305	0.754348980351155	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep3	Dentate granule cells	-0.520515079225244	0.723858560305254	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep4	Dentate granule cells	-0.44788513717426	0.728575593461403	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE63617_3m_hp_VH_rep1	Dentate granule cells	-1.85177733166376	0.63739823819907	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep2	Dentate granule cells	0.0173752082090847	0.758792449119553	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep3	Dentate granule cells	-1.35372853116345	0.669744576899036	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep4	Dentate granule cells	-2.12110073797416	0.619906727102982	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep5	Dentate granule cells	-0.200025197506229	0.74467313561109	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep1	Dentate granule cells	3.20146489852021	0.965586730062326	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep2	Dentate granule cells	1.17940978144216	0.834262089542557	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep3	Dentate granule cells	-0.460263215214646	0.727771685281428	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep4	Dentate granule cells	1.91174606828026	0.88182449216765	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep5	Dentate granule cells	1.2812143406152	0.840873900973292	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep1	Dentate granule cells	0.406673971070026	0.78407589448942	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep2	Dentate granule cells	-5.43228361688018	0.404858236290374	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep3	Dentate granule cells	0.561593114520465	0.79413729224828	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep4	Dentate granule cells	-0.504958371491171	0.724868908160559	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep5	Dentate granule cells	-3.12252866322958	0.554867865807912	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep1	Dentate granule cells	1.63498427714812	0.86384988681537	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep2	Dentate granule cells	1.75966100134098	0.871947156690718	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep3	Dentate granule cells	0.748369785807458	0.806267712931217	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep4	Dentate granule cells	1.46612531167545	0.852883151659663	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep5	Dentate granule cells	1.60623184782228	0.861982528001362	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE64398_WT_2m_Hipp_rep1	Dentate granule cells	2.01565903928766	0.888573236772895	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep10	Dentate granule cells	2.05731570605413	0.891278675780049	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep11	Dentate granule cells	0.728431555629118	0.804972802179944	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep12	Dentate granule cells	1.49993026188195	0.855078652116679	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep2	Dentate granule cells	2.12586749695527	0.895730848829658	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep3	Dentate granule cells	3.3812176048421	0.977260971452091	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep4	Dentate granule cells	0.909711643487542	0.816746241078979	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep5	Dentate granule cells	-3.23973184397589	0.547255973605129	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep6	Dentate granule cells	0.275536508990248	0.775559024736044	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep7	Dentate granule cells	-0.814623807476405	0.704757338639683	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_2m_Hipp_rep8	Dentate granule cells	-1.26461000429088	0.675532479714515	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_2m_Hipp_rep9	Dentate granule cells	-0.731261069342651	0.710171425291277	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep1	Dentate granule cells	3.69715361430279	0.997779790409722	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep2	Dentate granule cells	1.59475679133048	0.861237267570031	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep3	Dentate granule cells	2.61691121427897	0.92762223453541	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep4	Dentate granule cells	-0.718574624015998	0.710995360730981	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep5	Dentate granule cells	-0.8712639575681	0.701078780480237	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep6	Dentate granule cells	3.15824304245984	0.962779638078638	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	Dentate granule cells	0.113084538997179	0.765008399097364	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	Dentate granule cells	2.42161340862639	0.914938399211135	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	Dentate granule cells	0.702802545296734	0.803308297320333	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	Dentate granule cells	-3.90803160253741	0.503852495227466	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	GSE64398_WT_8m_Hipp_rep1	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep10	Dentate granule cells	2.76765868568295	0.937412698368067	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep2	Dentate granule cells	-1.3139316324158	0.672329231183528	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep3	Dentate granule cells	0.75396735910982	0.806631253615893	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep4	Dentate granule cells	1.73029376093204	0.870039868280433	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	Dentate granule cells	-6.41908495669294	0.340769315013786	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	GSE64398_WT_8m_Hipp_rep5	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	Dentate granule cells	1.02565133876215	0.824276074798799	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	Dentate granule cells	1.2726688483866	0.840318904383186	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	Dentate granule cells	-1.74323075308875	0.644447917651731	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	Dentate granule cells	-2.65647671569507	0.585136132956806	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep1	Dentate granule cells	1.95415296411628	0.884578655644298	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	Dentate granule cells	-0.0152730609849599	0.756672070609942	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	Dentate granule cells	1.40679091169745	0.849029612415477	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	Dentate granule cells	-0.469781818185247	0.727153488921295	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	Dentate granule cells	2.07621584903319	0.892506166792304	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	Dentate granule cells	2.0830007593289	0.892946820411494	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	Dentate granule cells	-0.437590124775639	0.729244214603812	WT	NA	NA	mixed_model	WT	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep1	Dentate granule cells	2.10142309267114	0.894143279540265	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep2	Dentate granule cells	-0.0102220016264233	0.757000117332755	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep3	Dentate granule cells	-2.6971934684445	0.582491737721093	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep4	Dentate granule cells	0.039127172012647	0.760205154838094	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep1	Dentate granule cells	0.203500012438305	0.770880533564321	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep2	Dentate granule cells	0.609053311900682	0.797219648069006	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep3	Dentate granule cells	-7.18132480929877	0.291264791725641	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	GSE64398_ho_TASTPM_2m_Hipp_rep3	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep4	Dentate granule cells	-1.56151806803074	0.656249452061737	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep1	Dentate granule cells	-1.89999576705521	0.634266637759138	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep2	Dentate granule cells	-3.12359968704384	0.554798306963443	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep3	Dentate granule cells	-1.24537386820471	0.676781792176461	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep4	Dentate granule cells	-2.08781910660229	0.622068240030551	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_2m_Hipp_rep2	Dentate granule cells	0.274386614259645	0.775484343531335	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep3	Dentate granule cells	1.91246096824419	0.881870922148701	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep4	Dentate granule cells	3.23433936458939	0.967721799182031	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TPM_2m_Hipp_rep1	Dentate granule cells	1.92348088361177	0.882586622928558	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep2	Dentate granule cells	1.2688510816133	0.840070955232415	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep3	Dentate granule cells	0.490859469592486	0.789543416238489	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep1	Dentate granule cells	-1.36286363034112	0.669151287623443	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep2	Dentate granule cells	-3.42213019161648	0.53540990806864	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep3	Dentate granule cells	-0.550630918626365	0.72190265329268	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep4	Dentate granule cells	1.53217528884023	0.857172841606413	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep1	Dentate granule cells	0.852114911990513	0.813005556665841	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep2	Dentate granule cells	-0.126349952343369	0.749458057151805	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_4m_Hipp_rep1	Dentate granule cells	-6.29220305219205	0.349009802800845	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	GSE64398_TAU_4m_Hipp_rep1	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep2	Dentate granule cells	-2.03754920545795	0.625333075217776	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep3	Dentate granule cells	-3.74406538103573	0.514501465631007	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep4	Dentate granule cells	-11.6660388751625	-8.07572429550378e-16	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	GSE64398_TAU_4m_Hipp_rep4	TAU transgenic models
GSE64398_TPM_4m_Hipp_rep1	Dentate granule cells	3.73133902037155	0.999999999999997	Disease	0.286789520867438	0.286789520867438	mixed_model	Disease	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
