# 2017-02-01
# Input score file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//jackknife_late_up_regulation_mixed_model_results.tsv
# Input erminej file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/ermineJ/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm_all_processes//2017-02-01_geneset_500/ermineJ_jackknife_late_up_regulation_mixed_model_results.tsv
# only top 174 pathways
# only top 200 genes from the score file are shown ranking in ()
# FDR: corrected p value, []: gene member size of the pathway
geneSymbol	rank	Count	name	sig_paths
Stat2	184	4	regulation of immune effector process- FDR:0.01142685[192](GO:0002697); regulation of defense response- FDR:1.742e-10[271](GO:0031347); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712)	regulation of immune effector process- FDR:0.01142685[192](GO:0002697); regulation of defense response- FDR:1.742e-10[271](GO:0031347); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712)
As3mt	185	4	monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Aspg	186	6	organophosphate metabolic process- FDR:0.004773[433](GO:0019637); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	organophosphate metabolic process- FDR:0.004773[433](GO:0019637); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Adssl1	187	6	organophosphate metabolic process- FDR:0.004773[433](GO:0019637); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	organophosphate metabolic process- FDR:0.004773[433](GO:0019637); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Pmp22	188	2	negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)	negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)
Hk2	190	9	monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); organophosphate metabolic process- FDR:0.004773[433](GO:0019637); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); chemical homeostasis- FDR:0.01878224[438](GO:0048878); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); organophosphate metabolic process- FDR:0.004773[433](GO:0019637); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); chemical homeostasis- FDR:0.01878224[438](GO:0048878); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Tspo	192	15	regulation of tumor necrosis factor production- FDR:0.01387021[55](GO:0032680); regulation of tumor necrosis factor superfamily cytokine production- FDR:0.009184[57](GO:1903555); negative regulation of cytokine production- FDR:0.01773816[93](GO:0001818); steroid metabolic process- FDR:0.01882645[108](GO:0008202); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); lipid binding- FDR:0.009252[364](GO:0008289); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); signaling receptor activity- FDR:0.001659[405](GO:0038023); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); receptor activity- FDR:3.157e-10[473](GO:0004872); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)	regulation of tumor necrosis factor production- FDR:0.01387021[55](GO:0032680); regulation of tumor necrosis factor superfamily cytokine production- FDR:0.009184[57](GO:1903555); negative regulation of cytokine production- FDR:0.01773816[93](GO:0001818); steroid metabolic process- FDR:0.01882645[108](GO:0008202); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); lipid binding- FDR:0.009252[364](GO:0008289); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); signaling receptor activity- FDR:0.001659[405](GO:0038023); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); receptor activity- FDR:3.157e-10[473](GO:0004872); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)
Frrs1	193	1	oxidoreductase activity- FDR:1.871e-10[440](GO:0016491)	oxidoreductase activity- FDR:1.871e-10[440](GO:0016491)
Rsad2	194	34	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains- FDR:0.02518674[55](GO:0002822); regulation of adaptive immune response- FDR:0.004944[63](GO:0002819); regulation of leukocyte mediated immunity- FDR:0.01105995[72](GO:0002703); defense response to other organism- FDR:1.122e-10[108](GO:0098542); leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); positive regulation of cytokine production- FDR:1.263e-09[139](GO:0001819); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); positive regulation of immune response- FDR:1.232e-10[154](GO:0050778); leukocyte differentiation- FDR:0.004247[163](GO:0002521); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); lymphocyte activation- FDR:0.007719[182](GO:0046649); regulation of immune effector process- FDR:0.01142685[192](GO:0002697); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); single organism cell adhesion- FDR:0.001707[249](GO:0098602); regulation of immune response- FDR:1.263e-10[252](GO:0050776); regulation of defense response- FDR:1.742e-10[271](GO:0031347); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); defense response- FDR:2.658e-10[368](GO:0006952); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains- FDR:0.02518674[55](GO:0002822); regulation of adaptive immune response- FDR:0.004944[63](GO:0002819); regulation of leukocyte mediated immunity- FDR:0.01105995[72](GO:0002703); defense response to other organism- FDR:1.122e-10[108](GO:0098542); leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); positive regulation of cytokine production- FDR:1.263e-09[139](GO:0001819); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); positive regulation of immune response- FDR:1.232e-10[154](GO:0050778); leukocyte differentiation- FDR:0.004247[163](GO:0002521); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); lymphocyte activation- FDR:0.007719[182](GO:0046649); regulation of immune effector process- FDR:0.01142685[192](GO:0002697); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); single organism cell adhesion- FDR:0.001707[249](GO:0098602); regulation of immune response- FDR:1.263e-10[252](GO:0050776); regulation of defense response- FDR:1.742e-10[271](GO:0031347); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); defense response- FDR:2.658e-10[368](GO:0006952); regulation of protein transport- FDR:0.02148454[392](GO:0051223); regulation of establishment of protein localization- FDR:0.01864413[421](GO:0070201); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)
Csf1	195	33	regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); cytokine receptor binding- FDR:0.04749172[121](GO:0005126); regulation of leukocyte differentiation- FDR:0.01119638[122](GO:1902105); positive regulation of response to external stimulus- FDR:0.00353[123](GO:0032103); inflammatory response- FDR:2.526e-10[151](GO:0006954); leukocyte differentiation- FDR:0.004247[163](GO:0002521); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); response to cytokine- FDR:1.578e-10[234](GO:0034097); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)	regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); cytokine receptor binding- FDR:0.04749172[121](GO:0005126); regulation of leukocyte differentiation- FDR:0.01119638[122](GO:1902105); positive regulation of response to external stimulus- FDR:0.00353[123](GO:0032103); inflammatory response- FDR:2.526e-10[151](GO:0006954); leukocyte differentiation- FDR:0.004247[163](GO:0002521); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); positive regulation of cell adhesion- FDR:0.01769808[184](GO:0045785); positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); response to cytokine- FDR:1.578e-10[234](GO:0034097); immune response- FDR:2.405e-10[309](GO:0006955); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)
Naglu	196	2	hydrolase activity, hydrolyzing O-glycosyl compounds- FDR:0.007032[93](GO:0004553); hydrolase activity, acting on glycosyl bonds- FDR:0.006561[108](GO:0016798)	hydrolase activity, hydrolyzing O-glycosyl compounds- FDR:0.007032[93](GO:0004553); hydrolase activity, acting on glycosyl bonds- FDR:0.006561[108](GO:0016798)
Cd151	199	15	leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); lymphocyte activation- FDR:0.007719[182](GO:0046649); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)	leukocyte cell-cell adhesion- FDR:0.02504742[129](GO:0007159); homotypic cell-cell adhesion- FDR:0.007023[151](GO:0034109); lymphocyte activation- FDR:0.007719[182](GO:0046649); leukocyte activation- FDR:1.295e-10[227](GO:0045321); single organismal cell-cell adhesion- FDR:0.002362[227](GO:0016337); single organism cell adhesion- FDR:0.001707[249](GO:0098602); focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); cell-cell adhesion- FDR:0.001684[273](GO:0098609); cell activation- FDR:2.526e-09[276](GO:0001775); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); cell adhesion- FDR:2.296e-10[489](GO:0007155); biological adhesion- FDR:0.0005137[493](GO:0022610)
