Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE36237_HippVeh_TG_8	Dentate granule cells	-1.32541638035997	0.624062846521315	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE36237	NA	Amyloid transgenic models
GSE48622_WT_rep1	Dentate granule cells	0.547101187762651	0.776926442799011	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_WT_rep2	Dentate granule cells	0.99647075636624	0.813610877425369	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_WT_rep3	Dentate granule cells	0.101706578644201	0.740566505316124	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_WT_rep4	Dentate granule cells	0.313878873998354	0.75788726142035	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep1	Dentate granule cells	-0.688076608280147	0.676092291408504	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep2	Dentate granule cells	0.345315064454507	0.760453565314212	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep3	Dentate granule cells	0.409609626258231	0.765702273313395	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APLP2KO_rep4	Dentate granule cells	-0.112511890451674	0.723078709135964	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep1	Dentate granule cells	-0.856350072939326	0.662355230991122	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep2	Dentate granule cells	-0.935861658563918	0.655864276176475	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep3	Dentate granule cells	-1.43524957619904	0.615096576942619	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_APPKO_rep4	Dentate granule cells	-0.12656227469441	0.721931701331609	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep1	Dentate granule cells	-0.719474161114738	0.673529141709766	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep2	Dentate granule cells	0.543249143634298	0.77661197989169	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep3	Dentate granule cells	-0.403336304877704	0.699337161055809	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE48622_N.dCKO_rep4	Dentate granule cells	-0.182745473754174	0.717345167135686	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE48622	NA	KO models
GSE63617_3m_hp_VH_rep1	Dentate granule cells	-0.76052246760032	0.670178149517588	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep2	Dentate granule cells	0.483351804950512	0.771722240668658	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep3	Dentate granule cells	-1.63849669759988	0.598504430391187	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep4	Dentate granule cells	-1.25607626198786	0.629723450213973	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_VH_rep5	Dentate granule cells	-0.776664717123805	0.668860371593269	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep1	Dentate granule cells	2.21803559668106	0.913333730634233	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep2	Dentate granule cells	0.678404604453914	0.787645441018664	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep3	Dentate granule cells	-0.332981403150763	0.705080606926134	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep4	Dentate granule cells	1.55601064342724	0.859289102747823	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_VH_rep5	Dentate granule cells	1.58651102532258	0.861779011597672	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep1	Dentate granule cells	0.613280337064191	0.782328999727208	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep2	Dentate granule cells	-3.09507256283954	0.479596373771421	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep3	Dentate granule cells	-0.578756787259723	0.685016651462637	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep4	Dentate granule cells	-1.78298709080876	0.586708908944821	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_3m_hp_AD11_rep5	Dentate granule cells	-3.04830622706985	0.483414159191535	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep1	Dentate granule cells	1.99208883521719	0.894888491394478	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep2	Dentate granule cells	2.04708342521075	0.899377993092805	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep3	Dentate granule cells	0.833264733371412	0.800287499298571	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep4	Dentate granule cells	1.49176004018693	0.854043983320628	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE63617_6m_hp_AD11_rep5	Dentate granule cells	0.569246827826639	0.778734309512617	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE63617	NA	Other models
GSE64398_WT_2m_Hipp_rep1	Dentate granule cells	1.12817382793991	0.824362501604657	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep10	Dentate granule cells	1.37633061422535	0.84462086362918	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep11	Dentate granule cells	0.745173661076728	0.793096155227805	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep12	Dentate granule cells	1.49910429966815	0.854643534393155	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep2	Dentate granule cells	1.41743512829638	0.847976444346345	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep3	Dentate granule cells	2.90770811258939	0.969635376520169	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep4	Dentate granule cells	0.845135970458985	0.801256611698029	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep5	Dentate granule cells	-1.91171637971105	0.576200050505856	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep6	Dentate granule cells	-0.225936782101087	0.713819230271731	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_2m_Hipp_rep7	Dentate granule cells	-1.09702300093327	0.642707816234569	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_2m_Hipp_rep8	Dentate granule cells	-1.06255153915178	0.645521905515531	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_2m_Hipp_rep9	Dentate granule cells	-0.288382012879787	0.708721493027645	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep1	Dentate granule cells	2.40069198776863	0.928244946048219	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep2	Dentate granule cells	1.26295013193296	0.835365010137621	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep3	Dentate granule cells	1.88942858420284	0.886507787559182	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep4	Dentate granule cells	-0.386086901421329	0.700745321860746	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_WT_4m_Hipp_rep5	Dentate granule cells	-1.37575633679719	0.619953327385978	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep6	Dentate granule cells	3.08507767219176	0.984114999682366	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	Dentate granule cells	-0.0524340819587591	0.727983181072063	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	Dentate granule cells	2.21341495825385	0.91295652327495	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	Dentate granule cells	0.980244995663788	0.812286282038098	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	Dentate granule cells	-3.67932443704815	0.431900777135149	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	GSE64398_WT_8m_Hipp_rep1	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep10	Dentate granule cells	2.74319702778332	0.956205459237089	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep2	Dentate granule cells	-0.872124545499771	0.661067476661858	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep3	Dentate granule cells	0.976388248140659	0.811971435167576	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep4	Dentate granule cells	1.15469252688032	0.826527364438334	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	Dentate granule cells	-5.17665083732512	0.30966603699471	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	GSE64398_WT_8m_Hipp_rep5	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	Dentate granule cells	0.847278912294175	0.801431551469552	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	Dentate granule cells	1.00251174599848	0.814104035629052	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	Dentate granule cells	-1.9241230949461	0.575187224169212	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	Dentate granule cells	-1.33966393171486	0.622899742913992	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep1	Dentate granule cells	2.06355494808533	0.900722651356974	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	Dentate granule cells	-0.319427275335727	0.70618710267148	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	Dentate granule cells	1.1986691450237	0.830117410329475	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	Dentate granule cells	-0.509844509246772	0.690642328264863	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	Dentate granule cells	1.20750065949044	0.830838373958841	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	Dentate granule cells	0.989772388449003	0.813064053926112	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	Dentate granule cells	-0.663838703596175	0.678070960842267	WT	NA	NA	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep1	Dentate granule cells	2.68869546669523	0.951756206117917	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep2	Dentate granule cells	-0.0317063735752924	0.72967529445996	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep3	Dentate granule cells	-1.60291628664189	0.601409049108078	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep4	Dentate granule cells	0.3151130979107	0.757988017701126	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep1	Dentate granule cells	-0.238995209067528	0.712753201230507	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep2	Dentate granule cells	0.776726174049387	0.795671955149102	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep3	Dentate granule cells	-7.02497974269721	0.158777090269116	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	GSE64398_ho_TASTPM_2m_Hipp_rep3	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep4	Dentate granule cells	-1.50113861401213	0.609717703362552	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep1	Dentate granule cells	-2.02295388927765	0.567119139307585	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep2	Dentate granule cells	-1.42547242015983	0.615894738337185	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep3	Dentate granule cells	-1.001245348654	0.650526656826341	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep4	Dentate granule cells	-1.68516641291592	0.594694532614036	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_2m_Hipp_rep2	Dentate granule cells	0.228556861344867	0.750921970457051	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep3	Dentate granule cells	2.16210663890229	0.908767951510089	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep4	Dentate granule cells	2.18677211416542	0.910781525810704	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TPM_2m_Hipp_rep1	Dentate granule cells	1.55204195653383	0.858965117669469	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep2	Dentate granule cells	0.159754145923264	0.745305237833516	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep3	Dentate granule cells	0.547458071980075	0.776955577161143	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep1	Dentate granule cells	0.132656138698312	0.743093082974793	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep2	Dentate granule cells	-2.62490552867878	0.51797861643582	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep3	Dentate granule cells	-0.331648911219776	0.705189385349391	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep4	Dentate granule cells	1.57047080785464	0.860469563094241	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep1	Dentate granule cells	0.310130388981757	0.757581252595661	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep2	Dentate granule cells	0.487310576135278	0.772045416274829	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_4m_Hipp_rep1	Dentate granule cells	-5.96788624163459	0.245073270836448	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	GSE64398_TAU_4m_Hipp_rep1	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep2	Dentate granule cells	-1.97384399452684	0.571128241946848	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep3	Dentate granule cells	-3.86425886351345	0.416803593543231	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep4	Dentate granule cells	-8.9699352336318	2.9002696622542e-16	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	GSE64398_TAU_4m_Hipp_rep4	TAU transgenic models
GSE64398_TPM_4m_Hipp_rep1	Dentate granule cells	3.27966253666383	1	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep2	Dentate granule cells	0.658611931997174	0.786029659600539	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep3	Dentate granule cells	0.58528708813759	0.780043761513551	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep4	Dentate granule cells	2.11288012493494	0.904749328622184	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep1	Dentate granule cells	-0.735978946950226	0.672181768012688	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep2	Dentate granule cells	2.58820103829097	0.943552309933835	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep3	Dentate granule cells	2.36711169641194	0.925503607762148	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep4	Dentate granule cells	-1.70127815512293	0.593379245164673	Disease	0.142825595188615	0.142825595188615	mixed_model	early	AD		neurons	AD early	GSE64398	NA	Amyloid transgenic models
